label,n,d,T,j,true,est,bias,q0,q1,bstd,covered,time
time_independence,50,3,100,0,-0.26267668028286395,0.10355750947671946,0.36623418975958344,0.05543216746531024,0.1575842320901288,0.026244759780387254,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10609684568771423,0.36877352597057816,0.0546894633776191,0.16789317935455944,0.029840187192457363,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.12960213679163196,0.3922788170744959,0.06995271798366555,0.17207172228520082,0.029441111921604673,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.0842096027067787,0.34688628298964264,0.032381322300524644,0.1419168756550995,0.030671391978987203,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.09124281244621336,0.3539194927290773,0.028546906784211356,0.15732568113408665,0.033092674488934985,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10015666960376632,0.3628333498866303,0.06341496232946667,0.14750158749353148,0.024336280945279423,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.11509803727225748,0.37777471755512143,0.07042160441171588,0.17002375449437468,0.025737444779084347,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.09337331281036357,0.3560499930932275,0.04018890785665377,0.13342943906160817,0.024931527253736024,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10988480648318136,0.3725614867660453,0.04968756621595715,0.1687004781393565,0.029762409375863396,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.07887644502619107,0.341553125309055,0.03827225879375343,0.1354636246382994,0.025057765302786642,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.07794684658246236,0.3406235268653263,0.025996012578872088,0.11827255077349805,0.02477485886508066,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.13137171554000798,0.39404839582287193,0.07994325242150463,0.19563119047799388,0.02948429838658091,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.13620472981043644,0.39888141009330036,0.07497036431280259,0.1899220487778625,0.029145326089197433,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10278276736115727,0.3654594476440212,0.03635813251604071,0.15777735772586593,0.03388302731657978,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10476660307243434,0.3674432833552983,0.05319359858124771,0.14805944118091535,0.02369776547617054,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.03774345574753714,0.3004201360304011,-0.003901059473829643,0.07859741052493885,0.0218569959055766,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.09343883973227463,0.3561155200151386,0.05628911989167898,0.1328139459571436,0.02134965533935385,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.059107751481414825,0.3217844317642788,-0.006850836109353426,0.11993673282587825,0.03280017803981261,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.19344714604473964,0.4561238263276036,0.11567814380350812,0.24887100045825988,0.03532813358374894,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.13459570201889007,0.397272382301754,0.08898596731268865,0.1943953780326362,0.028522619643494153,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.09551598694406235,0.35819266722692633,0.02839862594101444,0.15213052725627824,0.03295531661010496,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.08564439377501833,0.34832107405788226,0.01975574561885347,0.14198246819758947,0.03237064079342736,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.1109647510978111,0.37364143138067507,0.0712397215199144,0.15657799385925458,0.021770696327232088,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.13750056711086378,0.40017724739372773,0.09900701601142901,0.1912980790460156,0.023972876815100373,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.08684977540103091,0.34952645568389484,0.03412221305192696,0.13358609191711704,0.024738214882413793,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.161353675212418,0.42403035549528195,0.10975968740799895,0.22967928002436086,0.030404835545946755,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.0877629562497949,0.35043963653265886,0.042870663034275926,0.15700903335397712,0.029765633030335668,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.142677773556098,0.40535445383896196,0.08848143047814916,0.20710289745765761,0.02790421583359457,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.12431582737594031,0.3869925076588043,0.07258656678847271,0.16805535529276108,0.024401464257151277,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.0784554911479594,0.34113217143082336,0.04208520609317138,0.13169329997069423,0.02537534962740974,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10464979586802019,0.36732647615088415,0.04831042239055858,0.15672366024914985,0.029764526614080352,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.0973640180023876,0.36004069828525154,0.041280947212711444,0.13892110060028487,0.02749084964097479,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.14484667913526714,0.4075233594181311,0.08976622161342192,0.20277914198197658,0.033149564246154097,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10982978648344097,0.37250646676630494,0.055653081055748364,0.15666368363130667,0.027851354742048327,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10587109765510572,0.36854777793796967,0.056934233945899235,0.15837950866498735,0.026069547023358418,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.09344568695695012,0.35612236723981405,0.03998192401997046,0.13707632624292285,0.025776525396748174,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.08039840242456112,0.34307508270742504,0.003972414923533329,0.13378238813797916,0.037009836023279494,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10403572411761225,0.3667124044004762,0.05827710477461752,0.1547250188513819,0.024501348937680637,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.05506606854002644,0.3177427488228904,0.02271306988628883,0.08689356102113892,0.018595138632966753,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.06283573126772404,0.32551241155058797,0.018437824830878285,0.11503181697593408,0.027403823085199376,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.13512360844060875,0.39780028872347273,0.08572184216653739,0.17923555200148758,0.0262310748974203,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.12176403215493196,0.38444071243779593,0.06457659811694665,0.1805001421248186,0.030766346492726693,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.12205219518815913,0.3847288754710231,0.051526094505380385,0.1685927781137613,0.03108151424632692,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.08181837220165868,0.3444950524845226,0.034453016563512205,0.13567995770129937,0.024058388980725973,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.08712672447608882,0.3498034047589528,0.016375177915486025,0.14006672437208373,0.0329386438225617,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.0860909577367517,0.34876763801961563,0.03790526375968235,0.14061617373077634,0.027774261686760726,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.0777645792281957,0.34044125951105964,0.01683786136622342,0.1283608969890121,0.029854479378229253,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.07007788534508282,0.33275456562794675,0.025995670709001207,0.10127302612529442,0.020692107000741086,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10008540009862177,0.3627620803814857,0.049379676122181484,0.1514170725190775,0.02717821568373138,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10507228771285503,0.367748967995719,0.05364791452168767,0.1613468170099675,0.025615503249369988,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.1036524673366715,0.36632914761953544,0.0463541251259641,0.1629684252319434,0.029687606776527493,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.14243448159688477,0.4051111618797487,0.09332375897669691,0.19142225197676446,0.02627464748455258,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.14488884629527513,0.40756552657813905,0.09459709741133325,0.20071382801128143,0.02670439412630655,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.20151084343131714,0.4641875237141811,0.14110338145864565,0.264619987508854,0.031498961549643795,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.1255036015176228,0.38818028180048675,0.0725267583215729,0.17915382852716347,0.025647435002244274,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.1859915887348977,0.4486682690177617,0.13380099460640604,0.23148518184187541,0.027952160290817724,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.1234893510952274,0.38616603137809136,0.07676144869308713,0.17399656803399505,0.02692080442962865,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.1129692379498431,0.37564591823270704,0.05757703706900815,0.16096674272294204,0.02713179636718515,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.09081648305499973,0.3534931633378637,0.031855790100365995,0.13599068551736893,0.02762214564058977,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10217811923688086,0.3648547995197448,0.054311606098281714,0.14349185658536734,0.023831658013634273,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.11052322545830931,0.37319990574117323,0.0511134282727917,0.16447946930524793,0.0297905929553641,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.1500132320075437,0.41268991229040763,0.09546322268174179,0.19327011338497438,0.026262656101040956,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.06654970459381615,0.3292263848766801,0.02262090221276752,0.11914915535976102,0.024822864886033053,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.12891468164137587,0.3915913619242398,0.08972038475799382,0.19118476440097062,0.026903576776615923,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.14383816969779759,0.40651484998066156,0.08378857229875171,0.19965706518729523,0.027732037497699855,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10335744181273525,0.3660341220955992,0.04698845344807082,0.15734300740980975,0.029547063157421484,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10955175011260494,0.3722284303954689,0.03904031109822047,0.16342823814078247,0.031232630456345622,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.11233792399985879,0.3750146042827227,0.05689826624311818,0.14606179397285854,0.022632378229023756,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10364159134362713,0.3663182716264911,0.046556090602026055,0.15403207258391835,0.028348642623797018,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.08010837984920455,0.3427850601320685,0.0254112321004535,0.13829685608589787,0.030268840567357975,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.0848770214278388,0.34755370171070277,0.04645758721688577,0.13366905685778657,0.02306406722371061,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.09299937036957949,0.35567605065244345,0.03949398239684785,0.1301404565506062,0.0234072127067523,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.0760066080471977,0.33868328833006167,0.025995864372185016,0.11709740452736335,0.02464240611328949,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10638235309838887,0.3690590333812528,0.06453381601109343,0.15575642749449145,0.023315001372657067,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10560964460395263,0.36828632488681656,0.049741963155005044,0.16791339248149467,0.030095641739549206,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10104533468390083,0.36372201496676476,0.04671013208040687,0.14887834626501997,0.027656668163421164,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.10382905467062019,0.36650573495348415,0.04650883844951337,0.1664315194435468,0.030909834041366362,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.08579242084226596,0.3484691011251299,0.04057162313400825,0.14359150311725008,0.025804135242300588,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.12025764533809176,0.3829343256209557,0.06405208813749204,0.1799651235686584,0.029284324370887956,False,11982.835673570633
time_independence,50,3,100,0,-0.26267668028286395,0.13036495469886436,0.3930416349817283,0.06065692924263659,0.18110603900274183,0.030054421861645662,False,11982.835673570633
