label,n,d,T,j,est,true,bias,q0,q1,bstd,covered,singleW,time
conditional_independence,100,3,10,1,-0.03452402131692347,-0.009265991121071189,-0.02525803019585228,-0.17056726349454474,0.09648573172587985,0.06925398263662573,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.027684594777501337,-0.009265991121071189,0.03695058589857253,-0.08872488086656263,0.1318428332079029,0.05491940289823962,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.09634621859405375,-0.009265991121071189,-0.08708022747298255,-0.2085970709385696,0.014127134092070635,0.057782921527993726,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.05164583128096252,-0.009265991121071189,-0.04237984015989133,-0.17495371358977443,0.06226402401339778,0.06757516461335226,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.05625718224885319,-0.009265991121071189,0.06552317336992439,-0.03979589139287217,0.15639321847507995,0.05921753019922704,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.02042795174467732,-0.009265991121071189,0.02969394286574851,-0.11650197044530403,0.11427443686528078,0.06272600770881732,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.021523403805100014,-0.009265991121071189,-0.012257412684028825,-0.12498644772160952,0.12737447070442726,0.068815384110647,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.0412799631696573,-0.009265991121071189,0.05054595429072849,-0.044946109192293304,0.16477026124954627,0.060862939206392686,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.14473937518168062,-0.009265991121071189,-0.13547338406060944,-0.2774833250968566,-0.026845181713864838,0.06854949064302852,False,False,51753.86983704567
conditional_independence,100,3,10,1,-0.015132468509779446,-0.009265991121071189,-0.005866477388708257,-0.13549185519085674,0.060950501527668725,0.05134321141188884,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.1134194910756811,-0.009265991121071189,-0.1041534999546099,-0.23735985485724242,0.033754893057793625,0.07247255514886398,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.02532795302030001,-0.009265991121071189,-0.01606196189922882,-0.1338463656008924,0.07712192527850337,0.052675949263530905,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.05430565194790258,-0.009265991121071189,0.06357164306897377,-0.09734188774412542,0.21880153656262524,0.07326616941628544,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.014673500912143209,-0.009265991121071189,0.023939492033214396,-0.1154082149917608,0.1162278444588542,0.06386577597561482,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.1537509789215637,-0.009265991121071189,-0.14448498780049251,-0.2628924125692083,-0.050975615923307425,0.05177429152824197,False,False,51753.86983704567
conditional_independence,100,3,10,1,0.06422558707692029,-0.009265991121071189,0.07349157819799149,-0.032651080939440864,0.19223091064993975,0.056710445585102076,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.06258455668942382,-0.009265991121071189,0.07185054781049502,-0.07384625032478583,0.18486667035910845,0.06774887319088746,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.0789549010205584,-0.009265991121071189,-0.0696889098994872,-0.2214197360992683,0.12096393827834016,0.08385822311399996,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.13421233041032937,-0.009265991121071189,-0.12494633928925819,-0.2566556078655272,-0.018206676411404624,0.06380307549224336,False,False,51753.86983704567
conditional_independence,100,3,10,1,-0.14364649733048507,-0.009265991121071189,-0.13438050620941389,-0.24515548612444132,-0.029106000044035487,0.06353342589414047,False,False,51753.86983704567
conditional_independence,100,3,10,1,-0.04214243639592853,-0.009265991121071189,-0.03287644527485734,-0.15713211628048168,0.09120770736099615,0.06304062735611082,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.06250588341683411,-0.009265991121071189,-0.05323989229576292,-0.1954832430468054,0.06521988996621028,0.0728109207947038,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.021213461696412556,-0.009265991121071189,0.030479452817483745,-0.0925116004652668,0.15098403478752623,0.06370198223488326,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.025195258720754544,-0.009265991121071189,-0.015929267599683355,-0.16000558912804985,0.11137314890013107,0.07002653278426259,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.06762738503546696,-0.009265991121071189,-0.05836139391439577,-0.17642115376843803,0.009288421422246429,0.04881398066793654,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.036767757483895866,-0.009265991121071189,0.046033748604967055,-0.06756442136117703,0.15592897583643336,0.06302854114626943,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.06553921220306747,-0.009265991121071189,-0.056273221081996276,-0.1755008902497886,0.05898852770299514,0.06109437557240255,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.0315674748833398,-0.009265991121071189,-0.022301483762268613,-0.15153395975164993,0.0926953355637593,0.0683863247591927,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.09264353864614382,-0.009265991121071189,0.10190952976721501,-0.028281245724460193,0.21235474317187922,0.06441469084008501,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.01045006438847038,-0.009265991121071189,-0.0011840732673991904,-0.1671204104541566,0.12504501066843435,0.0718466536703163,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.01926332075391664,-0.009265991121071189,-0.009997329632845452,-0.13660478650684868,0.17207844213694354,0.072341899512715,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.01571917128768887,-0.009265991121071189,-0.006453180166617681,-0.16056275595558883,0.12066247515288857,0.07294770516303734,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.05746204302565459,-0.009265991121071189,-0.0481960519045834,-0.1581034377777947,0.06409278550738236,0.061686517795705526,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.0348494640711319,-0.009265991121071189,-0.025583472950060714,-0.17542537508625555,0.08610038245685782,0.07632238740751704,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.02941648619197227,-0.009265991121071189,-0.02015049507090108,-0.11658650358128785,0.07923125247533719,0.05379884516281773,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.013270521935967236,-0.009265991121071189,-0.004004530814896047,-0.1340664885401492,0.11257642420832316,0.07143416169412499,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.015033632817077586,-0.009265991121071189,-0.005767641696006397,-0.1333696106413916,0.127092565327508,0.06419501150073612,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.006128513484551745,-0.009265991121071189,0.0031374776365194444,-0.1305275399721698,0.14618297325291868,0.07050706854302323,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.03686070509802586,-0.009265991121071189,-0.02759471397695467,-0.14586589253862994,0.08992482746991091,0.06233589561522618,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.07000282069719335,-0.009265991121071189,0.07926881181826453,-0.07570213287460016,0.16768434604241272,0.062418695837973485,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.021936666151251838,-0.009265991121071189,-0.012670675030180649,-0.17252151726116727,0.12304543932881574,0.07242575769574797,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.046637772837879767,-0.009265991121071189,-0.03737178171680858,-0.15394344230874832,0.07305741343910628,0.06395599889111954,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.08169979690762981,-0.009265991121071189,-0.07243380578655861,-0.19273176341878964,0.056979212447627686,0.06433827098671621,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.07587284226537652,-0.009265991121071189,-0.06660685114430534,-0.22711524935755706,0.055368941240278496,0.07152447259155424,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.07351235297691926,-0.009265991121071189,-0.06424636185584806,-0.20546153543730147,0.056603511957241566,0.06784317447045977,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.01377515839413591,-0.009265991121071189,-0.0045091672730647216,-0.13550365873219825,0.0958849658135028,0.06442833222347724,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.05916430581920602,-0.009265991121071189,-0.049898314698134834,-0.22493957123640568,0.07014171687892325,0.07325592202911567,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.06916367330126152,-0.009265991121071189,-0.059897682180190336,-0.21597631184312374,0.05155724335236819,0.06676079336196909,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.07987090191434654,-0.009265991121071189,-0.07060491079327536,-0.22154987667777898,0.054170233059215235,0.0720078723156876,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.02054545411218601,-0.009265991121071189,-0.011279462991114823,-0.11107159969757559,0.11114183422728748,0.05927250675850855,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.048316124856491935,-0.009265991121071189,-0.039050133735420746,-0.1450633480690844,0.05259482241328476,0.054483793595154255,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.03627390551256131,-0.009265991121071189,-0.02700791439149012,-0.171697139032163,0.0887738497217106,0.07124909231872846,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.005692622407096409,-0.009265991121071189,0.00357336871397478,-0.1490073326782171,0.11422490907513758,0.06644186306811871,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.06121394863589334,-0.009265991121071189,-0.05194795751482215,-0.16470972461144293,0.06878244855125616,0.06346515773862658,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.013470199556706908,-0.009265991121071189,-0.004204208435635719,-0.16323155945681792,0.09319837970185722,0.07785801268861069,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.02323426273509256,-0.009265991121071189,-0.01396827161402137,-0.15806739900714825,0.08734001422387797,0.06503592777929995,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.054032900192511966,-0.009265991121071189,-0.04476690907144078,-0.17399419811851094,0.0596402071120961,0.06207427542728952,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.13486391923164434,-0.009265991121071189,-0.12559792811057316,-0.25622333632412664,-0.009629852358732897,0.06953106111470714,False,False,51753.86983704567
conditional_independence,100,3,10,1,0.003533585280617535,-0.009265991121071189,0.012799576401688724,-0.10161182361577703,0.12828529314016812,0.05473336160651962,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.01757113180744191,-0.009265991121071189,-0.00830514068637072,-0.14169174633978726,0.1407630847202738,0.07234145555889943,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.04723139349986637,-0.009265991121071189,-0.03796540237879518,-0.14754008062674837,0.06258873231718386,0.05789888761043632,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.05969875743480115,-0.009265991121071189,0.06896474855587234,-0.06209929792478647,0.1754565158403922,0.06235195244332675,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.0827723763128618,-0.009265991121071189,0.09203836743393298,-0.06517236404199948,0.2191215307376664,0.07287401871645584,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.021818243362592256,-0.009265991121071189,0.031084234483663445,-0.11610043826667962,0.1365244535142733,0.06332618319526499,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.01965469780440613,-0.009265991121071189,-0.010388706683334942,-0.08349321136306252,0.08748405277931769,0.04862281080171927,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.03521206321813002,-0.009265991121071189,-0.025946072097058834,-0.17271489056713335,0.10467551979555961,0.07422761077281109,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.07445713196556296,-0.009265991121071189,0.08372312308663415,-0.04587499211763848,0.21175275947761338,0.06670878317882399,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.013447740309205569,-0.009265991121071189,-0.00418174918813438,-0.1044368094893663,0.08829583172871462,0.05235023104820503,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.057831982990481735,-0.009265991121071189,-0.048565991869410546,-0.19003463316232583,0.0815102264538532,0.0671195760038011,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.07121889310525847,-0.009265991121071189,-0.061952901984187285,-0.1888289562625378,0.06286130549262145,0.06924481677694826,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.008039971401978655,-0.009265991121071189,0.017305962523049844,-0.07462255173544143,0.11183477126929894,0.05327491328193424,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.04023287575849854,-0.009265991121071189,0.04949886687956973,-0.0866558897765575,0.13150951959924728,0.06360997520743024,True,False,51753.86983704567
conditional_independence,100,3,10,1,-0.004513395926838892,-0.009265991121071189,0.004752595194232297,-0.13396868655929758,0.14783157152699042,0.07089984353348013,True,False,51753.86983704567
conditional_independence,100,3,10,1,0.0019926526578002432,-0.009265991121071189,0.011258643778871431,-0.11195575398441869,0.11554633894729192,0.06106923390532611,True,False,51753.86983704567
